543	2026-08-18	11:53:15	0	192.168.20.50	8/18/2026 11:53:15 AM
553	2026-08-18	11:42:37	0	192.168.20.50	8/18/2026 11:42:37 AM
553	2026-08-18	11:42:35	0	192.168.20.50	8/18/2026 11:42:35 AM
506	2026-08-18	11:38:52	0	192.168.20.50	8/18/2026 11:38:52 AM
562	2026-08-18	11:25:20	0	192.168.20.50	8/18/2026 11:25:20 AM
562	2026-08-18	11:25:18	0	192.168.20.50	8/18/2026 11:25:18 AM
562	2026-08-18	11:25:16	0	192.168.20.50	8/18/2026 11:25:16 AM
562	2026-08-18	11:25:12	1	192.168.20.50	8/18/2026 11:25:12 AM
65659	2026-08-18	11:16:50	1	192.168.20.50	8/18/2026 11:16:50 AM
86886	2026-08-18	06:55:43	1	192.168.20.50	8/18/2026 6:55:43 AM
86886	2026-08-18	06:55:36	1	192.168.20.50	8/18/2026 6:55:36 AM
86886	2026-08-18	06:31:35	1	192.168.20.50	8/18/2026 6:31:35 AM
86886	2026-08-18	06:31:34	1	192.168.20.50	8/18/2026 6:31:34 AM
86886	2026-08-18	06:30:34	1	192.168.20.50	8/18/2026 6:30:34 AM
86886	2026-08-18	05:59:24	1	192.168.20.50	8/18/2026 5:59:24 AM
559	2026-08-18	05:16:37	1	192.168.20.50	8/18/2026 5:16:37 AM
45886	2026-08-18	04:41:15	1	192.168.20.50	8/18/2026 4:41:15 AM
420	2026-08-18	04:39:59	1	192.168.20.50	8/18/2026 4:39:59 AM
488	2026-08-18	04:35:49	1	192.168.20.50	8/18/2026 4:35:49 AM
559	2026-08-18	04:35:46	1	192.168.20.50	8/18/2026 4:35:46 AM
86886	2026-08-18	04:25:02	1	192.168.20.50	8/18/2026 4:25:02 AM
555	2026-08-18	03:25:00	1	192.168.20.50	8/18/2026 3:25:00 AM
420	2026-08-18	03:16:26	1	192.168.20.50	8/18/2026 3:16:26 AM
527	2026-08-18	02:43:14	1	192.168.20.50	8/18/2026 2:43:14 AM
527	2026-08-18	02:43:12	1	192.168.20.50	8/18/2026 2:43:12 AM
527	2026-08-18	02:41:46	1	192.168.20.50	8/18/2026 2:41:46 AM
527	2026-08-18	02:41:44	1	192.168.20.50	8/18/2026 2:41:44 AM
509	2026-08-18	02:40:11	1	192.168.20.50	8/18/2026 2:40:11 AM
306	2026-08-18	02:40:05	1	192.168.20.50	8/18/2026 2:40:05 AM
509	2026-08-18	02:39:17	1	192.168.20.50	8/18/2026 2:39:17 AM
509	2026-08-18	02:39:15	1	192.168.20.50	8/18/2026 2:39:15 AM
566	2026-08-18	02:38:00	1	192.168.20.50	8/18/2026 2:38:00 AM
566	2026-08-18	02:37:58	1	192.168.20.50	8/18/2026 2:37:58 AM
555	2026-08-18	02:35:15	1	192.168.20.50	8/18/2026 2:35:15 AM
45886	2026-08-18	02:28:02	1	192.168.20.50	8/18/2026 2:28:02 AM
559	2026-08-18	02:22:47	1	192.168.20.50	8/18/2026 2:22:47 AM
509	2026-08-18	02:20:46	1	192.168.20.50	8/18/2026 2:20:46 AM
527	2026-08-18	02:16:08	1	192.168.20.50	8/18/2026 2:16:08 AM
252	2026-08-18	02:13:56	1	192.168.20.50	8/18/2026 2:13:56 AM
86886	2026-08-18	02:13:47	1	192.168.20.50	8/18/2026 2:13:47 AM
6693	2026-08-18	02:07:42	1	192.168.20.50	8/18/2026 2:07:42 AM
86886	2026-08-18	02:06:30	1	192.168.20.50	8/18/2026 2:06:30 AM
451	2026-08-18	02:05:49	1	192.168.20.50	8/18/2026 2:05:49 AM
451	2026-08-18	02:05:47	1	192.168.20.50	8/18/2026 2:05:47 AM
527	2026-08-18	01:54:29	1	192.168.20.50	8/18/2026 1:54:29 AM
540	2026-08-18	01:50:36	1	192.168.20.50	8/18/2026 1:50:36 AM
527	2026-08-18	01:50:01	1	192.168.20.50	8/18/2026 1:50:01 AM
86866	2026-08-18	01:33:47	1	192.168.20.50	8/18/2026 1:33:47 AM
566	2026-08-18	01:25:50	1	192.168.20.50	8/18/2026 1:25:50 AM
531	2026-08-18	01:20:44	1	192.168.20.50	8/18/2026 1:20:44 AM
509	2026-08-18	01:11:11	1	192.168.20.50	8/18/2026 1:11:11 AM
557	2026-08-18	01:07:50	1	192.168.20.50	8/18/2026 1:07:50 AM
20	2026-08-18	01:04:57	1	192.168.20.50	8/18/2026 1:04:57 AM
45886	2026-08-18	01:04:49	1	192.168.20.50	8/18/2026 1:04:49 AM
5599	2026-08-18	01:03:45	1	192.168.20.50	8/18/2026 1:03:45 AM
509	2026-08-18	01:02:28	1	192.168.20.50	8/18/2026 1:02:28 AM
86886	2026-08-18	00:56:07	1	192.168.20.50	8/18/2026 12:56:07 AM
555	2026-08-18	00:54:59	1	192.168.20.50	8/18/2026 12:54:59 AM
306	2026-08-18	00:51:30	1	192.168.20.50	8/18/2026 12:51:30 AM
540	2026-08-18	00:46:30	1	192.168.20.50	8/18/2026 12:46:30 AM
527	2026-08-18	00:40:52	1	192.168.20.50	8/18/2026 12:40:52 AM
86886	2026-08-18	00:33:49	1	192.168.20.50	8/18/2026 12:33:49 AM
420	2026-08-18	00:31:49	1	192.168.20.50	8/18/2026 12:31:49 AM
306	2026-08-18	00:30:43	1	192.168.20.50	8/18/2026 12:30:43 AM
548	2026-08-18	00:27:23	1	192.168.20.50	8/18/2026 12:27:23 AM
56885	2026-08-18	00:25:29	1	192.168.20.50	8/18/2026 12:25:29 AM
86866	2026-08-18	00:21:23	1	192.168.20.50	8/18/2026 12:21:23 AM
86886	2026-08-18	00:16:15	1	192.168.20.50	8/18/2026 12:16:15 AM
451	2026-08-18	00:15:19	1	192.168.20.50	8/18/2026 12:15:19 AM
555	2026-08-18	00:12:12	1	192.168.20.50	8/18/2026 12:12:12 AM
282	2026-08-18	00:07:34	1	192.168.20.50	8/18/2026 12:07:34 AM
475	2026-08-18	00:07:31	1	192.168.20.50	8/18/2026 12:07:31 AM
184	2026-08-18	00:07:28	1	192.168.20.50	8/18/2026 12:07:28 AM
282	2026-08-18	00:06:47	1	192.168.20.50	8/18/2026 12:06:47 AM
558	2026-08-18	00:05:13	1	192.168.20.50	8/18/2026 12:05:13 AM
526	2026-08-18	00:02:44	1	192.168.20.50	8/18/2026 12:02:44 AM
240	2026-08-18	19:03:46	0	192.168.0.12	8/18/2026 7:03:46 PM
546	2026-08-18	19:01:32	0	192.168.0.12	8/18/2026 7:01:32 PM
187	2026-08-18	19:00:19	0	192.168.0.12	8/18/2026 7:00:19 PM
187	2026-08-18	19:00:18	0	192.168.0.12	8/18/2026 7:00:18 PM
187	2026-08-18	19:00:16	0	192.168.0.12	8/18/2026 7:00:16 PM
546	2026-08-18	18:59:13	0	192.168.0.12	8/18/2026 6:59:13 PM
546	2026-08-18	18:59:12	0	192.168.0.12	8/18/2026 6:59:12 PM
502	2026-08-18	18:59:09	0	192.168.0.12	8/18/2026 6:59:09 PM
561	2026-08-18	18:58:50	0	192.168.0.12	8/18/2026 6:58:50 PM
471	2026-08-18	18:57:21	0	192.168.0.12	8/18/2026 6:57:21 PM
417	2026-08-18	18:55:43	0	192.168.0.12	8/18/2026 6:55:43 PM
252	2026-08-18	18:54:57	0	192.168.0.12	8/18/2026 6:54:57 PM
526	2026-08-18	18:54:47	0	192.168.0.12	8/18/2026 6:54:47 PM
568	2026-08-18	18:53:51	0	192.168.0.12	8/18/2026 6:53:51 PM
474	2026-08-18	18:52:29	0	192.168.0.12	8/18/2026 6:52:29 PM
7888	2026-08-18	18:51:18	0	192.168.0.12	8/18/2026 6:51:18 PM
239	2026-08-18	18:48:40	0	192.168.0.12	8/18/2026 6:48:40 PM
160	2026-08-18	18:48:19	0	192.168.0.12	8/18/2026 6:48:19 PM
282	2026-08-18	18:47:44	0	192.168.0.12	8/18/2026 6:47:44 PM
531	2026-08-18	18:44:21	0	192.168.0.12	8/18/2026 6:44:21 PM
501	2026-08-18	18:42:30	0	192.168.0.12	8/18/2026 6:42:30 PM
548	2026-08-18	18:41:24	0	192.168.0.12	8/18/2026 6:41:24 PM
7888	2026-08-18	18:40:55	0	192.168.0.12	8/18/2026 6:40:55 PM
549	2026-08-18	18:38:36	0	192.168.0.12	8/18/2026 6:38:36 PM
549	2026-08-18	18:38:34	0	192.168.0.12	8/18/2026 6:38:34 PM
246	2026-08-18	18:37:40	0	192.168.0.12	8/18/2026 6:37:40 PM
566	2026-08-18	18:36:45	0	192.168.0.12	8/18/2026 6:36:45 PM
566	2026-08-18	18:36:44	0	192.168.0.12	8/18/2026 6:36:44 PM
162	2026-08-18	18:35:01	0	192.168.0.12	8/18/2026 6:35:01 PM
281	2026-08-18	18:33:36	0	192.168.0.12	8/18/2026 6:33:36 PM
29	2026-08-18	18:31:04	0	192.168.0.12	8/18/2026 6:31:04 PM
131	2026-08-18	18:27:55	0	192.168.0.12	8/18/2026 6:27:55 PM
184	2026-08-18	18:26:19	0	192.168.0.12	8/18/2026 6:26:19 PM
501	2026-08-18	18:26:06	0	192.168.0.12	8/18/2026 6:26:06 PM
527	2026-08-18	18:25:01	0	192.168.0.12	8/18/2026 6:25:01 PM
350	2026-08-18	18:24:49	0	192.168.0.12	8/18/2026 6:24:49 PM
542	2026-08-18	18:24:33	0	192.168.0.12	8/18/2026 6:24:33 PM
350	2026-08-18	18:22:36	0	192.168.0.12	8/18/2026 6:22:36 PM
399	2026-08-18	18:17:05	0	192.168.0.12	8/18/2026 6:17:05 PM
399	2026-08-18	18:17:03	0	192.168.0.12	8/18/2026 6:17:03 PM
159	2026-08-18	18:15:45	0	192.168.0.12	8/18/2026 6:15:45 PM
159	2026-08-18	18:14:22	0	192.168.0.12	8/18/2026 6:14:22 PM
8000	2026-08-18	18:13:39	0	192.168.0.12	8/18/2026 6:13:39 PM
188	2026-08-18	18:12:46	0	192.168.0.12	8/18/2026 6:12:46 PM
502	2026-08-18	18:12:22	0	192.168.0.12	8/18/2026 6:12:22 PM
526	2026-08-18	18:11:37	0	192.168.0.12	8/18/2026 6:11:37 PM
511	2026-08-18	18:11:12	0	192.168.0.12	8/18/2026 6:11:12 PM
511	2026-08-18	18:11:11	0	192.168.0.12	8/18/2026 6:11:11 PM
571	2026-08-18	18:10:47	0	192.168.0.12	8/18/2026 6:10:47 PM
567	2026-08-18	18:10:43	0	192.168.0.12	8/18/2026 6:10:43 PM
505	2026-08-18	18:10:41	0	192.168.0.12	8/18/2026 6:10:41 PM
505	2026-08-18	18:10:40	0	192.168.0.12	8/18/2026 6:10:40 PM
551	2026-08-18	18:10:38	0	192.168.0.12	8/18/2026 6:10:38 PM
551	2026-08-18	18:10:37	0	192.168.0.12	8/18/2026 6:10:37 PM
531	2026-08-18	18:10:31	0	192.168.0.12	8/18/2026 6:10:31 PM
474	2026-08-18	18:10:19	0	192.168.0.12	8/18/2026 6:10:19 PM
474	2026-08-18	18:10:17	0	192.168.0.12	8/18/2026 6:10:17 PM
368	2026-08-18	18:10:12	0	192.168.0.12	8/18/2026 6:10:12 PM
368	2026-08-18	18:10:10	0	192.168.0.12	8/18/2026 6:10:10 PM
188	2026-08-18	18:10:08	0	192.168.0.12	8/18/2026 6:10:08 PM
544	2026-08-18	18:04:37	0	192.168.0.12	8/18/2026 6:04:37 PM
544	2026-08-18	18:04:33	0	192.168.0.12	8/18/2026 6:04:33 PM
239	2026-08-18	18:04:11	0	192.168.0.12	8/18/2026 6:04:11 PM
239	2026-08-18	18:04:09	0	192.168.0.12	8/18/2026 6:04:09 PM
506	2026-08-18	18:02:43	0	192.168.0.12	8/18/2026 6:02:43 PM
135	2026-08-18	18:01:21	0	192.168.0.12	8/18/2026 6:01:21 PM
104	2026-08-18	18:01:05	0	192.168.0.12	8/18/2026 6:01:05 PM
104	2026-08-18	18:01:03	0	192.168.0.12	8/18/2026 6:01:03 PM
112	2026-08-18	18:01:01	0	192.168.0.12	8/18/2026 6:01:01 PM
501	2026-08-18	18:00:32	0	192.168.0.12	8/18/2026 6:00:32 PM
252	2026-08-18	17:59:32	0	192.168.0.12	8/18/2026 5:59:32 PM
526	2026-08-18	17:59:14	0	192.168.0.12	8/18/2026 5:59:14 PM
502	2026-08-18	17:57:39	0	192.168.0.12	8/18/2026 5:57:39 PM
524	2026-08-18	17:57:12	0	192.168.0.12	8/18/2026 5:57:12 PM
509	2026-08-18	17:56:39	0	192.168.0.12	8/18/2026 5:56:39 PM
493	2026-08-18	17:56:01	0	192.168.0.12	8/18/2026 5:56:01 PM
216	2026-08-18	17:55:57	0	192.168.0.12	8/18/2026 5:55:57 PM
216	2026-08-18	17:55:55	0	192.168.0.12	8/18/2026 5:55:55 PM
500	2026-08-18	17:55:48	0	192.168.0.12	8/18/2026 5:55:48 PM
501	2026-08-18	17:55:43	0	192.168.0.12	8/18/2026 5:55:43 PM
424	2026-08-18	17:55:11	0	192.168.0.12	8/18/2026 5:55:11 PM
424	2026-08-18	17:55:10	0	192.168.0.12	8/18/2026 5:55:10 PM
424	2026-08-18	17:55:08	0	192.168.0.12	8/18/2026 5:55:08 PM
424	2026-08-18	17:55:06	0	192.168.0.12	8/18/2026 5:55:06 PM
451	2026-08-18	17:52:57	0	192.168.0.12	8/18/2026 5:52:57 PM
502	2026-08-18	17:52:44	0	192.168.0.12	8/18/2026 5:52:44 PM
502	2026-08-18	17:48:21	0	192.168.0.12	8/18/2026 5:48:21 PM
8000	2026-08-18	17:46:50	0	192.168.0.12	8/18/2026 5:46:50 PM
449	2026-08-18	17:46:20	0	192.168.0.12	8/18/2026 5:46:20 PM
449	2026-08-18	17:46:16	0	192.168.0.12	8/18/2026 5:46:16 PM
8000	2026-08-18	17:43:41	0	192.168.0.12	8/18/2026 5:43:41 PM
539	2026-08-18	17:38:16	0	192.168.0.12	8/18/2026 5:38:16 PM
499	2026-08-18	17:32:53	0	192.168.0.12	8/18/2026 5:32:53 PM
239	2026-08-18	17:32:37	0	192.168.0.12	8/18/2026 5:32:37 PM
8000	2026-08-18	17:31:24	0	192.168.0.12	8/18/2026 5:31:24 PM
131	2026-08-18	17:30:10	0	192.168.0.12	8/18/2026 5:30:10 PM
356	2026-08-18	17:29:58	0	192.168.0.12	8/18/2026 5:29:58 PM
356	2026-08-18	17:29:56	0	192.168.0.12	8/18/2026 5:29:56 PM
356	2026-08-18	17:29:54	0	192.168.0.12	8/18/2026 5:29:54 PM
502	2026-08-18	17:28:54	0	192.168.0.12	8/18/2026 5:28:54 PM
502	2026-08-18	17:27:13	0	192.168.0.12	8/18/2026 5:27:13 PM
566	2026-08-18	17:26:12	0	192.168.0.12	8/18/2026 5:26:12 PM
566	2026-08-18	17:26:10	0	192.168.0.12	8/18/2026 5:26:10 PM
566	2026-08-18	17:26:07	0	192.168.0.12	8/18/2026 5:26:07 PM
281	2026-08-18	17:26:04	0	192.168.0.12	8/18/2026 5:26:04 PM
281	2026-08-18	17:26:02	0	192.168.0.12	8/18/2026 5:26:02 PM
402	2026-08-18	17:22:22	0	192.168.0.12	8/18/2026 5:22:22 PM
491	2026-08-18	17:19:16	0	192.168.0.12	8/18/2026 5:19:16 PM
417	2026-08-18	17:17:10	0	192.168.0.12	8/18/2026 5:17:10 PM
427	2026-08-18	17:16:08	0	192.168.0.12	8/18/2026 5:16:08 PM
570	2026-08-18	17:16:05	0	192.168.0.12	8/18/2026 5:16:05 PM
8000	2026-08-18	17:14:14	0	192.168.0.12	8/18/2026 5:14:14 PM
526	2026-08-18	17:11:30	0	192.168.0.12	8/18/2026 5:11:30 PM
506	2026-08-18	17:09:37	0	192.168.0.12	8/18/2026 5:09:37 PM
120	2026-08-18	17:09:12	0	192.168.0.12	8/18/2026 5:09:12 PM
396	2026-08-18	17:05:51	0	192.168.0.12	8/18/2026 5:05:51 PM
396	2026-08-18	17:05:50	0	192.168.0.12	8/18/2026 5:05:50 PM
417	2026-08-18	17:01:10	0	192.168.0.12	8/18/2026 5:01:10 PM
184	2026-08-18	16:57:49	0	192.168.0.12	8/18/2026 4:57:49 PM
562	2026-08-18	16:57:06	0	192.168.0.12	8/18/2026 4:57:06 PM
282	2026-08-18	16:54:30	0	192.168.0.12	8/18/2026 4:54:30 PM
184	2026-08-18	16:54:26	0	192.168.0.12	8/18/2026 4:54:26 PM
184	2026-08-18	16:54:24	0	192.168.0.12	8/18/2026 4:54:24 PM
454	2026-08-18	16:50:50	0	192.168.0.12	8/18/2026 4:50:50 PM
485	2026-08-18	16:50:32	0	192.168.0.12	8/18/2026 4:50:32 PM
485	2026-08-18	16:48:47	0	192.168.0.12	8/18/2026 4:48:47 PM
553	2026-08-18	16:47:56	0	192.168.0.12	8/18/2026 4:47:56 PM
526	2026-08-18	16:45:23	0	192.168.0.12	8/18/2026 4:45:23 PM
561	2026-08-18	16:42:11	0	192.168.0.12	8/18/2026 4:42:11 PM
444	2026-08-18	16:38:06	0	192.168.0.12	8/18/2026 4:38:06 PM
8000	2026-08-18	16:32:59	0	192.168.0.12	8/18/2026 4:32:59 PM
502	2026-08-18	16:31:24	0	192.168.0.12	8/18/2026 4:31:24 PM
350	2026-08-18	16:23:45	0	192.168.0.12	8/18/2026 4:23:45 PM
444	2026-08-18	16:16:06	0	192.168.0.12	8/18/2026 4:16:06 PM
8000	2026-08-18	16:15:24	0	192.168.0.12	8/18/2026 4:15:24 PM
240	2026-08-18	16:13:03	0	192.168.0.12	8/18/2026 4:13:03 PM
350	2026-08-18	16:09:02	0	192.168.0.12	8/18/2026 4:09:02 PM
526	2026-08-18	16:06:27	0	192.168.0.12	8/18/2026 4:06:27 PM
8000	2026-08-18	16:03:19	0	192.168.0.12	8/18/2026 4:03:19 PM
159	2026-08-18	16:01:04	0	192.168.0.12	8/18/2026 4:01:04 PM
240	2026-08-18	15:54:39	0	192.168.0.12	8/18/2026 3:54:39 PM
240	2026-08-18	15:54:37	0	192.168.0.12	8/18/2026 3:54:37 PM
240	2026-08-18	15:54:35	0	192.168.0.12	8/18/2026 3:54:35 PM
8000	2026-08-18	15:49:52	0	192.168.0.12	8/18/2026 3:49:52 PM
350	2026-08-18	15:48:32	0	192.168.0.12	8/18/2026 3:48:32 PM
350	2026-08-18	15:48:24	0	192.168.0.12	8/18/2026 3:48:24 PM
315	2026-08-18	15:47:41	0	192.168.0.12	8/18/2026 3:47:41 PM
8000	2026-08-18	15:43:13	0	192.168.0.12	8/18/2026 3:43:13 PM
569	2026-08-18	15:42:20	0	192.168.0.12	8/18/2026 3:42:20 PM
350	2026-08-18	15:37:40	0	192.168.0.12	8/18/2026 3:37:40 PM
350	2026-08-18	15:37:09	0	192.168.0.12	8/18/2026 3:37:09 PM
350	2026-08-18	15:37:07	0	192.168.0.12	8/18/2026 3:37:07 PM
350	2026-08-18	15:37:05	0	192.168.0.12	8/18/2026 3:37:05 PM
561	2026-08-18	15:33:31	0	192.168.0.12	8/18/2026 3:33:31 PM
8000	2026-08-18	15:28:11	0	192.168.0.12	8/18/2026 3:28:11 PM
526	2026-08-18	15:16:21	0	192.168.0.12	8/18/2026 3:16:21 PM
8000	2026-08-18	15:15:23	0	192.168.0.12	8/18/2026 3:15:23 PM
8000	2026-08-18	15:15:21	0	192.168.0.12	8/18/2026 3:15:21 PM
538	2026-08-18	15:11:57	0	192.168.0.12	8/18/2026 3:11:57 PM
112	2026-08-18	15:06:46	0	192.168.0.12	8/18/2026 3:06:46 PM
112	2026-08-18	15:06:44	0	192.168.0.12	8/18/2026 3:06:44 PM
524	2026-08-18	15:02:28	0	192.168.0.12	8/18/2026 3:02:28 PM
159	2026-08-18	14:59:21	0	192.168.0.12	8/18/2026 2:59:21 PM
159	2026-08-18	14:59:19	0	192.168.0.12	8/18/2026 2:59:19 PM
526	2026-08-18	14:56:28	0	192.168.0.12	8/18/2026 2:56:28 PM
502	2026-08-18	14:55:36	0	192.168.0.12	8/18/2026 2:55:36 PM
542	2026-08-18	14:54:59	0	192.168.0.12	8/18/2026 2:54:59 PM
562	2026-08-18	14:54:43	0	192.168.0.12	8/18/2026 2:54:43 PM
526	2026-08-18	14:53:11	0	192.168.0.12	8/18/2026 2:53:11 PM
562	2026-08-18	14:52:49	0	192.168.0.12	8/18/2026 2:52:49 PM
526	2026-08-18	14:49:20	0	192.168.0.12	8/18/2026 2:49:20 PM
538	2026-08-18	14:47:56	0	192.168.0.12	8/18/2026 2:47:56 PM
8000	2026-08-18	14:35:58	0	192.168.0.12	8/18/2026 2:35:58 PM
454	2026-08-18	14:32:51	0	192.168.0.12	8/18/2026 2:32:51 PM
454	2026-08-18	14:32:50	0	192.168.0.12	8/18/2026 2:32:50 PM
454	2026-08-18	14:32:48	0	192.168.0.12	8/18/2026 2:32:48 PM
454	2026-08-18	14:32:46	0	192.168.0.12	8/18/2026 2:32:46 PM
8000	2026-08-18	14:28:32	0	192.168.0.12	8/18/2026 2:28:32 PM
336	2026-08-18	14:28:18	0	192.168.0.12	8/18/2026 2:28:18 PM
526	2026-08-18	14:25:04	0	192.168.0.12	8/18/2026 2:25:04 PM
379	2026-08-18	14:15:25	0	192.168.0.12	8/18/2026 2:15:25 PM
379	2026-08-18	14:15:23	0	192.168.0.12	8/18/2026 2:15:23 PM
506	2026-08-18	14:06:31	0	192.168.0.12	8/18/2026 2:06:31 PM
8000	2026-08-18	13:52:41	0	192.168.0.12	8/18/2026 1:52:41 PM
8000	2026-08-18	13:36:44	0	192.168.0.12	8/18/2026 1:36:44 PM
8000	2026-08-18	13:27:49	0	192.168.0.12	8/18/2026 1:27:49 PM
8000	2026-08-18	13:27:47	0	192.168.0.12	8/18/2026 1:27:47 PM
538	2026-08-18	13:17:15	0	192.168.0.12	8/18/2026 1:17:15 PM
538	2026-08-18	13:17:01	0	192.168.0.12	8/18/2026 1:17:01 PM
8000	2026-08-18	13:11:03	0	192.168.0.12	8/18/2026 1:11:03 PM
112	2026-08-18	13:10:40	0	192.168.0.12	8/18/2026 1:10:40 PM
112	2026-08-18	13:10:38	0	192.168.0.12	8/18/2026 1:10:38 PM
112	2026-08-18	13:10:37	0	192.168.0.12	8/18/2026 1:10:37 PM
444	2026-08-18	12:56:09	0	192.168.0.12	8/18/2026 12:56:09 PM
444	2026-08-18	12:56:08	0	192.168.0.12	8/18/2026 12:56:08 PM
142	2026-08-18	12:50:53	1	192.168.0.12	8/18/2026 12:50:53 PM
142	2026-08-18	12:50:51	1	192.168.0.12	8/18/2026 12:50:51 PM
506	2026-08-18	12:44:58	1	192.168.0.12	8/18/2026 12:44:58 PM
499	2026-08-18	12:43:12	1	192.168.0.12	8/18/2026 12:43:12 PM
